,Date,Portfolio,Benchmark,Beta
96,2025-07-09,Max Sharpe Portfolio,SPY,1.3375902227774754
97,2025-07-10,Max Sharpe Portfolio,SPY,1.319206455868501
98,2025-07-11,Max Sharpe Portfolio,SPY,1.3277764426275784
99,2025-07-14,Max Sharpe Portfolio,SPY,1.318614649695406
100,2025-07-15,Max Sharpe Portfolio,SPY,1.3243819742177816
101,2025-07-16,Max Sharpe Portfolio,SPY,1.1994224169619399
102,2025-07-17,Max Sharpe Portfolio,SPY,1.2314654050489613
103,2025-07-18,Max Sharpe Portfolio,SPY,1.2957966670046828
104,2025-07-21,Max Sharpe Portfolio,SPY,1.2972441913263963
105,2025-07-22,Max Sharpe Portfolio,SPY,1.3360341291052191
106,2025-07-23,Max Sharpe Portfolio,SPY,1.2478062083992838
107,2025-07-24,Max Sharpe Portfolio,SPY,1.2098877816186806
108,2025-07-25,Max Sharpe Portfolio,SPY,1.2135847173238206
109,2025-07-28,Max Sharpe Portfolio,SPY,1.209666263387662
110,2025-07-29,Max Sharpe Portfolio,SPY,1.2468458498524733
111,2025-07-30,Max Sharpe Portfolio,SPY,1.1196641826725924
112,2025-07-31,Max Sharpe Portfolio,SPY,1.057043923201815
113,2025-08-01,Max Sharpe Portfolio,SPY,1.2180941335415572
114,2025-08-04,Max Sharpe Portfolio,SPY,1.2003593160958401
115,2025-08-05,Max Sharpe Portfolio,SPY,1.114748209597235
116,2025-08-06,Max Sharpe Portfolio,SPY,1.2325660309768405
117,2025-08-07,Max Sharpe Portfolio,SPY,1.2108552716268095
118,2025-08-08,Max Sharpe Portfolio,SPY,1.236799306669958
119,2025-08-11,Max Sharpe Portfolio,SPY,1.2559139761698357
120,2025-08-12,Max Sharpe Portfolio,SPY,1.2509911939541782
121,2025-08-13,Max Sharpe Portfolio,SPY,1.3464823886540453
122,2025-08-14,Max Sharpe Portfolio,SPY,1.335721252787467
123,2025-08-15,Max Sharpe Portfolio,SPY,1.325954122209256
124,2025-08-18,Max Sharpe Portfolio,SPY,1.3299558823724609
125,2025-08-19,Max Sharpe Portfolio,SPY,1.2894338872298265
126,2025-08-20,Max Sharpe Portfolio,SPY,1.2840729279673004
127,2025-08-21,Max Sharpe Portfolio,SPY,1.3168103187638582
128,2025-08-22,Max Sharpe Portfolio,SPY,1.305941270857106
129,2025-08-25,Max Sharpe Portfolio,SPY,1.4275380875067576
130,2025-08-26,Max Sharpe Portfolio,SPY,1.3922344983348955
131,2025-08-27,Max Sharpe Portfolio,SPY,1.4562046184409538
132,2025-08-28,Max Sharpe Portfolio,SPY,1.4681403494031149
133,2025-08-29,Max Sharpe Portfolio,SPY,1.449023653777103
134,2025-09-02,Max Sharpe Portfolio,SPY,1.4067065981188887
135,2025-09-03,Max Sharpe Portfolio,SPY,1.4126328898899538
136,2025-09-04,Max Sharpe Portfolio,SPY,1.521533693799014
137,2025-09-05,Max Sharpe Portfolio,SPY,1.5539459437379606
138,2025-09-08,Max Sharpe Portfolio,SPY,1.5565444302002305
139,2025-09-09,Max Sharpe Portfolio,SPY,1.5520107487162613
140,2025-09-10,Max Sharpe Portfolio,SPY,1.5605840098339185
141,2025-09-11,Max Sharpe Portfolio,SPY,1.5491820023937983
142,2025-09-12,Max Sharpe Portfolio,SPY,1.5418950708920087
143,2025-09-15,Max Sharpe Portfolio,SPY,1.4853358316050818
144,2025-09-16,Max Sharpe Portfolio,SPY,1.602029748813093
145,2025-09-17,Max Sharpe Portfolio,SPY,1.728090548564746
146,2025-09-18,Max Sharpe Portfolio,SPY,1.6802649120154283
147,2025-09-19,Max Sharpe Portfolio,SPY,1.7107161417049639
148,2025-09-22,Max Sharpe Portfolio,SPY,1.669681573403588
149,2025-09-23,Max Sharpe Portfolio,SPY,1.6078109265823735
150,2025-09-24,Max Sharpe Portfolio,SPY,1.5830449584203645
151,2025-09-25,Max Sharpe Portfolio,SPY,1.5860491654184379
152,2025-09-26,Max Sharpe Portfolio,SPY,1.6019470174089296
153,2025-09-29,Max Sharpe Portfolio,SPY,1.6079522285153625
154,2025-09-30,Max Sharpe Portfolio,SPY,1.5717277246228816
155,2025-10-01,Max Sharpe Portfolio,SPY,1.5151272924706678
156,2025-10-02,Max Sharpe Portfolio,SPY,1.4667338084845845
157,2025-10-03,Max Sharpe Portfolio,SPY,1.44041993743286
158,2025-10-06,Max Sharpe Portfolio,SPY,1.4521981384167626
159,2025-10-07,Max Sharpe Portfolio,SPY,1.2935986912505
160,2025-10-08,Max Sharpe Portfolio,SPY,1.4403023649442817
161,2025-10-09,Max Sharpe Portfolio,SPY,1.3615027781967943
162,2025-10-10,Max Sharpe Portfolio,SPY,1.412102468459825
163,2025-10-13,Max Sharpe Portfolio,SPY,1.112778111492806
164,2025-10-14,Max Sharpe Portfolio,SPY,1.2147352072879976
165,2025-10-15,Max Sharpe Portfolio,SPY,1.1610512855717727
166,2025-10-16,Max Sharpe Portfolio,SPY,1.0727934969032284
167,2025-10-17,Max Sharpe Portfolio,SPY,1.1141926531241222
168,2025-10-20,Max Sharpe Portfolio,SPY,1.1176218154986006
169,2025-10-21,Max Sharpe Portfolio,SPY,1.1582532680166793
170,2025-10-22,Max Sharpe Portfolio,SPY,1.1605346737640905
171,2025-10-23,Max Sharpe Portfolio,SPY,1.179962549813603
172,2025-10-24,Max Sharpe Portfolio,SPY,1.1690109869250895
173,2025-10-27,Max Sharpe Portfolio,SPY,1.2199181726212567
174,2025-10-28,Max Sharpe Portfolio,SPY,1.2479139992970807
175,2025-10-29,Max Sharpe Portfolio,SPY,1.2517036671825186
176,2025-10-30,Max Sharpe Portfolio,SPY,1.261043566843797
177,2025-10-31,Max Sharpe Portfolio,SPY,1.057928314894881
178,2025-11-03,Max Sharpe Portfolio,SPY,1.0516592573735972
179,2025-11-04,Max Sharpe Portfolio,SPY,1.062034779731651
180,2025-11-05,Max Sharpe Portfolio,SPY,1.066573730594527
181,2025-11-06,Max Sharpe Portfolio,SPY,1.0611732707183994
182,2025-11-07,Max Sharpe Portfolio,SPY,1.0453330555687559
183,2025-11-10,Max Sharpe Portfolio,SPY,1.029544897205961
184,2025-11-11,Max Sharpe Portfolio,SPY,1.057393847218038
185,2025-11-12,Max Sharpe Portfolio,SPY,1.0754720370404378
186,2025-11-13,Max Sharpe Portfolio,SPY,1.0928412871095552
187,2025-11-14,Max Sharpe Portfolio,SPY,1.1421523470620987
188,2025-11-17,Max Sharpe Portfolio,SPY,1.1430877621797457
189,2025-11-18,Max Sharpe Portfolio,SPY,1.0961156512374794
190,2025-11-19,Max Sharpe Portfolio,SPY,1.0711436897857152
191,2025-11-20,Max Sharpe Portfolio,SPY,1.1236600601406805
192,2025-11-21,Max Sharpe Portfolio,SPY,1.1211414391938663
193,2025-11-24,Max Sharpe Portfolio,SPY,1.2035465057001993
194,2025-11-25,Max Sharpe Portfolio,SPY,1.2533440295257563
195,2025-11-26,Max Sharpe Portfolio,SPY,1.2629142396025994
196,2025-11-28,Max Sharpe Portfolio,SPY,1.2361969598440654
197,2025-12-01,Max Sharpe Portfolio,SPY,1.189818429809174
198,2025-12-02,Max Sharpe Portfolio,SPY,1.2135531155285963
199,2025-12-03,Max Sharpe Portfolio,SPY,1.2011775602366426
200,2025-12-04,Max Sharpe Portfolio,SPY,1.2119503803951512
201,2025-12-05,Max Sharpe Portfolio,SPY,1.1950099492359239
202,2025-12-08,Max Sharpe Portfolio,SPY,1.2124619222620563
203,2025-12-09,Max Sharpe Portfolio,SPY,1.203333474601294
204,2025-12-10,Max Sharpe Portfolio,SPY,1.1599298351376695
205,2025-12-11,Max Sharpe Portfolio,SPY,1.1675611469024982
206,2025-12-12,Max Sharpe Portfolio,SPY,1.1575793842035567
207,2025-12-15,Max Sharpe Portfolio,SPY,1.2829262745618577
208,2025-12-16,Max Sharpe Portfolio,SPY,1.2959680824820095
209,2025-12-17,Max Sharpe Portfolio,SPY,1.3048309583276447
210,2025-12-18,Max Sharpe Portfolio,SPY,1.3207192406667785
211,2025-12-19,Max Sharpe Portfolio,SPY,1.3105132789474685
212,2025-12-22,Max Sharpe Portfolio,SPY,1.342424521504856
213,2025-12-23,Max Sharpe Portfolio,SPY,1.3537068646453065
214,2025-12-24,Max Sharpe Portfolio,SPY,1.3875485681453437
215,2025-12-26,Max Sharpe Portfolio,SPY,1.3920491853988872
216,2025-12-29,Max Sharpe Portfolio,SPY,1.3947170985036934
217,2025-12-30,Max Sharpe Portfolio,SPY,1.3741050819709444
